,Ma_Tinh,Ten_Huyen,So_Diem_Chay,Nam
3088,54,Phú Hòa,65,2017
3089,54,Tuy Hòa,17,2017
3090,54,Đông Hòa,19,2017
3091,54,Tây Hòa,55,2017
3092,54,TX. Sông Cầu,219,2017
3093,54,Sơn Hòa,201,2017
3094,54,Đồng Xuân,408,2018
3095,54,Tuy An,143,2018
3096,54,Sông Hinh,515,2018
3097,54,Phú Hòa,251,2018
3098,54,Tuy Hòa,72,2018
3099,54,Đông Hòa,36,2018
3100,54,Tây Hòa,107,2018
3101,54,TX. Sông Cầu,111,2018
3102,54,Sơn Hòa,1641,2018
3103,54,Đồng Xuân,433,2019
3104,54,Tuy An,117,2019
3105,54,Sông Hinh,713,2019
3106,54,Phú Hòa,315,2019
3107,54,Tuy Hòa,64,2019
3108,54,Đông Hòa,64,2019
3109,54,Tây Hòa,328,2019
3110,54,TX. Sông Cầu,309,2019
3111,54,Sơn Hòa,1820,2019
3112,54,TX. Sông Cầu,24,2020
3113,54,Sơn Hòa,139,2020
3114,54,Đồng Xuân,22,2020
3115,54,Tuy An,10,2020
3116,54,Sông Hinh,54,2020
3117,54,Phú Hòa,10,2020
3118,54,Đông Hòa,9,2020
3119,54,Tây Hòa,14,2020
3120,56,Nha Trang,1,2011
3121,56,Cam Ranh,9,2011
3122,56,Cam Lâm,13,2011
3123,56,TX. Ninh Hòa,12,2011
3124,56,Khánh Sơn,17,2011
3125,56,Diên Khánh,5,2011
3126,56,Khánh Vĩnh,24,2011
3127,56,Nha Trang,2,2012
3128,56,Cam Lâm,5,2012
3129,56,TX. Ninh Hòa,22,2012
3130,56,Khánh Sơn,11,2012
3131,56,Diên Khánh,2,2012
3132,56,Khánh Vĩnh,17,2012
3133,56,Nha Trang,1,2013
3134,56,Cam Lâm,7,2013
3135,56,Cam Ranh,2,2013
3136,56,TX. Ninh Hòa,21,2013
3137,56,Vạn Ninh,2,2013
3138,56,Khánh Sơn,13,2013
3139,56,Diên Khánh,2,2013
3140,56,Khánh Vĩnh,23,2013
3141,56,Nha Trang,8,2014
3142,56,Cam Lâm,19,2014
3143,56,Cam Ranh,3,2014
3144,56,TX. Ninh Hòa,29,2014
3145,56,Vạn Ninh,2,2014
3146,56,Khánh Sơn,23,2014
3147,56,Diên Khánh,9,2014
3148,56,Khánh Vĩnh,52,2014
3149,56,Nha Trang,11,2015
3150,56,Cam Lâm,14,2015
3151,56,Cam Ranh,5,2015
3152,56,TX. Ninh Hòa,55,2015
3153,56,Vạn Ninh,4,2015
3154,56,Khánh Sơn,23,2015
3155,56,Diên Khánh,3,2015
3156,56,Khánh Vĩnh,64,2015
3157,56,Nha Trang,7,2016
3158,56,Cam Lâm,9,2016
3159,56,Cam Ranh,6,2016
3160,56,TX. Ninh Hòa,61,2016
3161,56,Vạn Ninh,12,2016
3162,56,Khánh Sơn,69,2016
3163,56,Diên Khánh,7,2016
3164,56,Khánh Vĩnh,62,2016
3165,56,Cam Lâm,46,2017
3166,56,Cam Ranh,25,2017
3167,56,Nha Trang,19,2017
3168,56,TX. Ninh Hòa,125,2017
3169,56,Vạn Ninh,66,2017
3170,56,Khánh Sơn,41,2017
3171,56,Diên Khánh,30,2017
3172,56,Khánh Vĩnh,131,2017
3173,56,Cam Ranh,158,2018
3174,56,Cam Lâm,274,2018
3175,56,Nha Trang,121,2018
3176,56,TX. Ninh Hòa,871,2018
3177,56,Vạn Ninh,253,2018
3178,56,Khánh Sơn,807,2018
3179,56,Diên Khánh,114,2018
3180,56,Khánh Vĩnh,472,2018
3181,56,Cam Lâm,223,2019
3182,56,Nha Trang,76,2019
3183,56,Cam Ranh,85,2019
3184,56,TX. Ninh Hòa,828,2019
3185,56,Vạn Ninh,192,2019
3186,56,Khánh Sơn,465,2019
3187,56,Diên Khánh,83,2019
3188,56,Khánh Vĩnh,397,2019
3189,56,Cam Ranh,14,2020
3190,56,Cam Lâm,46,2020
3191,56,Nha Trang,10,2020
3192,56,TX. Ninh Hòa,144,2020
3193,56,Vạn Ninh,21,2020
3194,56,Khánh Sơn,46,2020
3195,56,Diên Khánh,7,2020
3196,56,Khánh Vĩnh,157,2020
3197,58,Bắc Ái,29,2011
3198,58,Thuận Bắc,9,2011
3199,58,Ninh Sơn,11,2011
3200,58,Ninh Phước,1,2011
3201,58,Bắc Ái,27,2012
3202,58,Thuận Nam,3,2012
3203,58,Thuận Bắc,2,2012
3204,58,Ninh Sơn,16,2012
3205,58,Ninh Phước,3,2012
3206,58,Bắc Ái,29,2013
3207,58,Thuận Nam,6,2013
3208,58,Thuận Bắc,3,2013
3209,58,Ninh Sơn,13,2013
3210,58,Ninh Hải,1,2013
3211,58,Ninh Phước,2,2013
3212,58,Bắc Ái,70,2014
3213,58,Thuận Nam,9,2014
3214,58,Thuận Bắc,3,2014
3215,58,Ninh Sơn,30,2014
3216,58,Ninh Phước,2,2014
3217,58,Bắc Ái,56,2015
3218,58,Thuận Nam,8,2015
3219,58,Thuận Bắc,3,2015
3220,58,Ninh Sơn,33,2015
3221,58,Bắc Ái,204,2016
3222,58,Thuận Nam,41,2016
3223,58,Thuận Bắc,16,2016
3224,58,Ninh Sơn,108,2016
3225,58,Ninh Hải,2,2016
3226,58,Ninh Phước,16,2016
3227,58,Phan Rang-Tháp Chàm,9,2017
3228,58,Bắc Ái,123,2017
3229,58,Thuận Nam,36,2017
3230,58,Thuận Bắc,27,2017
3231,58,Ninh Sơn,63,2017
3232,58,Ninh Hải,12,2017
3233,58,Ninh Phước,13,2017
3234,58,Phan Rang-Tháp Chàm,18,2018
3235,58,Bắc Ái,3140,2018
3236,58,Thuận Nam,783,2018
3237,58,Thuận Bắc,147,2018
3238,58,Ninh Sơn,3513,2018
3239,58,Ninh Hải,40,2018
3240,58,Ninh Phước,233,2018
3241,58,Phan Rang-Tháp Chàm,19,2019
3242,58,Bắc Ái,1020,2019
3243,58,Thuận Nam,210,2019
3244,58,Thuận Bắc,106,2019
3245,58,Ninh Sơn,1100,2019
3246,58,Ninh Hải,35,2019
3247,58,Ninh Phước,85,2019
3248,58,Bắc Ái,626,2020
3249,58,Thuận Nam,160,2020
3250,58,Thuận Bắc,21,2020
3251,58,Ninh Sơn,522,2020
3252,58,Ninh Hải,2,2020
3253,58,Ninh Phước,39,2020
3254,60,Hàm Tân,6,2011
3255,60,Phan Thiết,4,2011
3256,60,Bắc Bình,25,2011
3257,60,Hàm Thuận Bắc,17,2011
3258,60,Hàm Thuận Nam,17,2011
3259,60,Tánh Linh,25,2011
3260,60,Tuy Phong,2,2011
3261,60,TX. La Gi,15,2011
3262,60,Hàm Tân,15,2012
3263,60,Phan Thiết,2,2012
3264,60,Bắc Bình,16,2012
3265,60,Hàm Thuận Bắc,8,2012
3266,60,Hàm Thuận Nam,26,2012
3267,60,Tánh Linh,28,2012
3268,60,Tuy Phong,7,2012
3269,60,TX. La Gi,8,2012
3270,60,Hàm Tân,27,2013
3271,60,Phan Thiết,2,2013
3272,60,Bắc Bình,25,2013
3273,60,Hàm Thuận Bắc,10,2013
3274,60,Hàm Thuận Nam,14,2013
3275,60,Tánh Linh,18,2013
3276,60,Tuy Phong,4,2013
3277,60,TX. La Gi,3,2013
3278,60,Đức Linh,1,2013
3279,60,Hàm Tân,23,2014
3280,60,Bắc Bình,35,2014
3281,60,Hàm Thuận Bắc,8,2014
3282,60,Hàm Thuận Nam,18,2014
3283,60,Tánh Linh,14,2014
3284,60,Tuy Phong,8,2014
3285,60,Hàm Tân,16,2015
3286,60,Phan Thiết,4,2015
3287,60,Bắc Bình,45,2015
3288,60,Hàm Thuận Bắc,8,2015
3289,60,Hàm Thuận Nam,27,2015
3290,60,Tánh Linh,17,2015
3291,60,Tuy Phong,9,2015
3292,60,Hàm Tân,71,2016
3293,60,Bắc Bình,165,2016
3294,60,Tánh Linh,101,2016
3295,60,Hàm Thuận Bắc,60,2016
3296,60,Hàm Thuận Nam,112,2016
3297,60,Tuy Phong,66,2016
3298,60,TX. La Gi,11,2016
3299,60,Hàm Tân,180,2017
3300,60,Phan Thiết,28,2017
3301,60,Bắc Bình,226,2017
3302,60,Tánh Linh,141,2017
3303,60,Hàm Thuận Nam,203,2017
3304,60,Hàm Thuận Bắc,128,2017
3305,60,Tuy Phong,57,2017
3306,60,TX. La Gi,41,2017
3307,60,Đức Linh,42,2017
3308,60,Hàm Tân,1524,2018
3309,60,Phan Thiết,111,2018
3310,60,Bắc Bình,4792,2018
3311,60,Tánh Linh,971,2018
3312,60,Hàm Thuận Bắc,1401,2018
3313,60,Hàm Thuận Nam,2378,2018
3314,60,Tuy Phong,1522,2018
3315,60,TX. La Gi,680,2018
3316,60,Đức Linh,185,2018
3317,60,Hàm Tân,1808,2019
3318,60,Phan Thiết,192,2019
3319,60,Bắc Bình,3190,2019
3320,60,Hàm Thuận Bắc,1534,2019
3321,60,Hàm Thuận Nam,1951,2019
3322,60,Tánh Linh,1261,2019
3323,60,Phú Qúy,1,2019
3324,60,Tuy Phong,461,2019
3325,60,TX. La Gi,368,2019
3326,60,Đức Linh,346,2019
3327,60,Hàm Tân,444,2020
3328,60,Phan Thiết,22,2020
3329,60,Bắc Bình,1460,2020
3330,60,Hàm Thuận Nam,470,2020
3331,60,Hàm Thuận Bắc,452,2020
3332,60,Tánh Linh,153,2020
3333,60,Phú Qúy,3,2020
3334,60,Tuy Phong,401,2020
3335,60,TX. La Gi,87,2020
3336,60,Đức Linh,71,2020
3337,62,Đắk Glei,95,2011
3338,62,Kon Rẫy,54,2011
3339,62,Ia H' Drai,891,2011
3340,62,Kon Plông,71,2011
3341,62,Đắk Hà,52,2011
3342,62,Sa Thầy,155,2011
3343,62,Ngọc Hồi,39,2011
3344,62,Đắk Tô,14,2011
3345,62,Tu Mơ Rông,80,2011
3346,62,Kon Tum,9,2011
3347,62,Đắk Glei,74,2012
3348,62,Kon Rẫy,69,2012
3349,62,Ia H' Drai,1290,2012
3350,62,Kon Plông,23,2012
3351,62,Đắk Hà,81,2012
3352,62,Sa Thầy,96,2012
3353,62,Ngọc Hồi,81,2012
3354,62,Đắk Tô,31,2012
3355,62,Tu Mơ Rông,122,2012
3356,62,Kon Tum,6,2012
3357,62,Đắk Glei,49,2013
3358,62,Kon Rẫy,102,2013
3359,62,Ia H' Drai,474,2013
3360,62,Kon Plông,44,2013
3361,62,Đắk Hà,60,2013
3362,62,Sa Thầy,145,2013
3363,62,Ngọc Hồi,47,2013
3364,62,Đắk Tô,23,2013
3365,62,Tu Mơ Rông,111,2013
3366,62,Kon Tum,7,2013
3367,62,Đắk Glei,40,2014
3368,62,Kon Rẫy,82,2014
3369,62,Ia H' Drai,143,2014
3370,62,Kon Plông,82,2014
3371,62,Đắk Hà,66,2014
3372,62,Sa Thầy,114,2014
3373,62,Ngọc Hồi,78,2014
3374,62,Đắk Tô,29,2014
3375,62,Tu Mơ Rông,117,2014
3376,62,Kon Tum,6,2014
3377,62,Đắk Glei,52,2015
3378,62,Kon Rẫy,82,2015
3379,62,Ia H' Drai,286,2015
3380,62,Kon Plông,59,2015
3381,62,Đắk Hà,101,2015
3382,62,Sa Thầy,122,2015
3383,62,Ngọc Hồi,72,2015
3384,62,Đắk Tô,27,2015
3385,62,Tu Mơ Rông,110,2015
3386,62,Kon Tum,6,2015
3387,62,Đắk Glei,58,2016
3388,62,Kon Rẫy,147,2016
3389,62,Ia H' Drai,217,2016
3390,62,Kon Plông,66,2016
3391,62,Đắk Hà,99,2016
3392,62,Sa Thầy,108,2016
3393,62,Ngọc Hồi,107,2016
3394,62,Đắk Tô,26,2016
3395,62,Tu Mơ Rông,148,2016
3396,62,Kon Tum,6,2016
3397,62,Đắk Glei,102,2017
3398,62,Kon Rẫy,211,2017
3399,62,Ia H' Drai,392,2017
3400,62,Kon Plông,248,2017
3401,62,Đắk Hà,161,2017
3402,62,Sa Thầy,133,2017
3403,62,Ngọc Hồi,164,2017
3404,62,Đắk Tô,36,2017
3405,62,Tu Mơ Rông,219,2017
3406,62,Kon Tum,7,2017
3407,62,Đắk Glei,3696,2018
3408,62,Kon Rẫy,3974,2018
3409,62,Ia H' Drai,8156,2018
3410,62,Kon Plông,1377,2018
3411,62,Đắk Hà,2703,2018
3412,62,Sa Thầy,3653,2018
3413,62,Ngọc Hồi,3161,2018
3414,62,Đắk Tô,1174,2018
3415,62,Tu Mơ Rông,4456,2018
3416,62,Kon Tum,928,2018
3417,62,Đắk Glei,2990,2019
3418,62,Kon Rẫy,4280,2019
3419,62,Ia H' Drai,8597,2019
3420,62,Kon Plông,2779,2019
3421,62,Đắk Hà,3210,2019
3422,62,Sa Thầy,5128,2019
3423,62,Ngọc Hồi,3411,2019
3424,62,Đắk Tô,1519,2019
3425,62,Tu Mơ Rông,5972,2019
3426,62,Kon Tum,510,2019
3427,62,Đắk Glei,304,2020
3428,62,Kon Rẫy,332,2020
3429,62,Ia H' Drai,1052,2020
3430,62,Kon Plông,581,2020
3431,62,Đắk Hà,283,2020
3432,62,Sa Thầy,867,2020
3433,62,Ngọc Hồi,458,2020
3434,62,Đắk Tô,200,2020
3435,62,Tu Mơ Rông,716,2020
3436,62,Kon Tum,150,2020
3437,64,Đức Cơ,44,2011
3438,64,Phú Thiện,9,2011
3439,64,Ia Grai,59,2011
3440,64,Chư Prông,717,2011
3441,64,Krông Pa,54,2011
3442,64,Đăk Đoa,11,2011
3443,64,Kông Chro,35,2011
3444,64,Chư Păh,35,2011
3445,64,Mang Yang,24,2011
3446,64,Đak Pơ,9,2011
3447,64,Ia Pa,7,2011
3448,64,Chư Sê,7,2011
3449,64,TX. AYun Pa,16,2011
3450,64,KBang,23,2011
3451,64,Chư Pưh,32,2011
3452,64,Đức Cơ,45,2012
3453,64,Ia Grai,73,2012
3454,64,Chư Prông,429,2012
3455,64,Krông Pa,38,2012
3456,64,Đăk Đoa,17,2012
3457,64,Kông Chro,53,2012
3458,64,Chư Păh,32,2012
3459,64,Plei Ku,1,2012
3460,64,TX. An Khê,2,2012
3461,64,Mang Yang,16,2012
3462,64,Đak Pơ,10,2012
3463,64,Ia Pa,7,2012
3464,64,Chư Sê,2,2012
3465,64,TX. AYun Pa,9,2012
3466,64,KBang,26,2012
3467,64,Chư Pưh,28,2012
3468,64,Phú Thiện,12,2012
3469,64,Đức Cơ,34,2013
3470,64,Ia Grai,110,2013
3471,64,Chư Prông,111,2013
3472,64,Krông Pa,59,2013
3473,64,Đăk Đoa,19,2013
3474,64,Kông Chro,58,2013
3475,64,Chư Păh,76,2013
3476,64,TX. An Khê,4,2013
3477,64,Mang Yang,25,2013
3478,64,Đak Pơ,5,2013
3479,64,Ia Pa,7,2013
3480,64,Chư Sê,7,2013
3481,64,TX. AYun Pa,11,2013
3482,64,KBang,56,2013
3483,64,Chư Pưh,18,2013
3484,64,Phú Thiện,12,2013
3485,64,Đức Cơ,63,2014
3486,64,Ia Grai,80,2014
3487,64,Chư Prông,162,2014
3488,64,Krông Pa,65,2014
3489,64,Đăk Đoa,15,2014
3490,64,Kông Chro,70,2014
3491,64,Chư Păh,56,2014
3492,64,Plei Ku,1,2014
3493,64,TX. An Khê,4,2014
3494,64,Mang Yang,42,2014
3495,64,Đak Pơ,5,2014
3496,64,Ia Pa,16,2014
3497,64,Chư Sê,4,2014
3498,64,TX. AYun Pa,18,2014
3499,64,KBang,48,2014
3500,64,Chư Pưh,24,2014
3501,64,Phú Thiện,19,2014
3502,64,Đức Cơ,78,2015
3503,64,Ia Grai,73,2015
3504,64,Chư Prông,143,2015
3505,64,Krông Pa,94,2015
3506,64,Đăk Đoa,13,2015
3507,64,Kông Chro,80,2015
3508,64,Chư Păh,98,2015
3509,64,Plei Ku,2,2015
3510,64,TX. An Khê,13,2015
3511,64,Mang Yang,41,2015
3512,64,Đak Pơ,11,2015
3513,64,Ia Pa,39,2015
3514,64,Chư Sê,20,2015
3515,64,TX. AYun Pa,16,2015
3516,64,KBang,49,2015
3517,64,Chư Pưh,14,2015
3518,64,Phú Thiện,17,2015
3519,64,Đức Cơ,32,2016
3520,64,Ia Grai,55,2016
3521,64,Chư Prông,103,2016
3522,64,Krông Pa,88,2016
3523,64,Đăk Đoa,16,2016
3524,64,Kông Chro,43,2016
3525,64,Chư Păh,65,2016
3526,64,TX. An Khê,1,2016
3527,64,Mang Yang,48,2016
3528,64,Đak Pơ,4,2016
3529,64,Ia Pa,18,2016
3530,64,Chư Sê,5,2016
3531,64,TX. AYun Pa,11,2016
3532,64,KBang,42,2016
3533,64,Chư Pưh,36,2016
3534,64,Phú Thiện,11,2016
3535,64,Đức Cơ,144,2017
3536,64,Ia Grai,152,2017
3537,64,Chư Prông,735,2017
3538,64,Krông Pa,232,2017
3539,64,Đăk Đoa,40,2017
3540,64,Kông Chro,453,2017
3541,64,Chư Păh,137,2017
3542,64,Plei Ku,1,2017
3543,64,TX. An Khê,50,2017
3544,64,Mang Yang,206,2017
3545,64,Đak Pơ,111,2017
3546,64,Ia Pa,115,2017
3547,64,Chư Sê,78,2017
3548,64,TX. AYun Pa,119,2017
3549,64,KBang,198,2017
3550,64,Chư Pưh,152,2017
3551,64,Phú Thiện,195,2017
3552,64,Đức Cơ,4053,2018
3553,64,Ia Grai,3571,2018
3554,64,Chư Prông,8605,2018
3555,64,Krông Pa,3924,2018
3556,64,Đăk Đoa,1717,2018
3557,64,Kông Chro,8422,2018
3558,64,Chư Păh,3224,2018
3559,64,Plei Ku,52,2018
3560,64,TX. An Khê,176,2018
3561,64,Mang Yang,4494,2018
3562,64,Đak Pơ,539,2018
3563,64,Ia Pa,2689,2018
3564,64,Chư Sê,1637,2018
3565,64,TX. AYun Pa,1794,2018
3566,64,KBang,1862,2018
3567,64,Chư Pưh,3995,2018
3568,64,Phú Thiện,2954,2018
3569,64,Đức Cơ,3032,2019
3570,64,Ia Grai,2939,2019
3571,64,Chư Prông,4773,2019
3572,64,Krông Pa,3424,2019
3573,64,Đăk Đoa,1817,2019
3574,64,Kông Chro,6481,2019
3575,64,Chư Păh,3226,2019
3576,64,Plei Ku,163,2019
3577,64,TX. An Khê,200,2019
3578,64,Mang Yang,2645,2019
3579,64,Đak Pơ,844,2019
3580,64,Ia Pa,2351,2019
3581,64,Chư Sê,798,2019
3582,64,TX. AYun Pa,1920,2019
3583,64,KBang,2020,2019
3584,64,Chư Pưh,2508,2019
3585,64,Phú Thiện,2288,2019
3586,64,Đức Cơ,344,2020
3587,64,Ia Grai,457,2020
3588,64,Chư Prông,1785,2020
3589,64,Krông Pa,189,2020
3590,64,Đăk Đoa,224,2020
3591,64,Kông Chro,353,2020
3592,64,Chư Păh,238,2020
3593,64,Plei Ku,25,2020
3594,64,TX. An Khê,28,2020
3595,64,Mang Yang,836,2020
3596,64,Đak Pơ,81,2020
3597,64,Ia Pa,182,2020
3598,64,Chư Sê,161,2020
3599,64,TX. AYun Pa,95,2020
3600,64,KBang,130,2020
3601,64,Chư Pưh,909,2020
3602,64,Phú Thiện,347,2020
3603,66,Lắk,109,2011
3604,66,M'Đrắk,60,2011
3605,66,Ea Kar,16,2011
3606,66,Cư M'Gar,14,2011
3607,66,Ea Súp,231,2011
3608,66,Krông Bông,29,2011
3609,66,Ea H'Leo,162,2011
3610,66,Buôn Đôn,293,2011
3611,66,Krông Ana,10,2011
3612,66,Buôn Ma Thuột,2,2011
3613,66,Lắk,37,2012
3614,66,M'Đrắk,78,2012
3615,66,Ea Kar,15,2012
3616,66,Cư M'Gar,17,2012
3617,66,Ea Súp,320,2012
3618,66,Krông Bông,44,2012
3619,66,Ea H'Leo,103,2012
3620,66,Buôn Đôn,283,2012
3621,66,Krông Ana,5,2012
3622,66,Krông Năng,1,2012
3623,66,Krông Pắc,1,2012
3624,66,Lắk,68,2013
3625,66,M'Đrắk,105,2013
3626,66,Ea Kar,13,2013
3627,66,Cư M'Gar,11,2013
3628,66,Ea Súp,147,2013
3629,66,Krông Bông,57,2013
3630,66,Ea H'Leo,45,2013
3631,66,Buôn Đôn,182,2013
3632,66,Krông Ana,13,2013
3633,66,Krông Năng,1,2013
3634,66,Buôn Ma Thuột,2,2013
3635,66,Krông Pắc,1,2013
3636,66,Lắk,95,2014
3637,66,M'Đrắk,145,2014
3638,66,Cư Kuin,1,2014
3639,66,Ea Kar,19,2014
3640,66,Cư M'Gar,3,2014
3641,66,Ea Súp,267,2014
3642,66,Krông Bông,59,2014
3643,66,Ea H'Leo,72,2014
3644,66,Buôn Đôn,243,2014
3645,66,Krông Ana,12,2014
3646,66,Krông Năng,1,2014
3647,66,Buôn Ma Thuột,1,2014
3648,66,Krông Pắc,11,2014
3649,66,Lắk,84,2015
3650,66,M'Đrắk,115,2015
3651,66,Ea Kar,28,2015
3652,66,Cư M'Gar,15,2015
3653,66,Ea Súp,274,2015
3654,66,Krông Bông,64,2015
3655,66,Ea H'Leo,62,2015
3656,66,Buôn Đôn,285,2015
3657,66,Krông Ana,1,2015
3658,66,Krông Năng,6,2015
3659,66,Krông Pắc,1,2015
3660,66,Lắk,49,2016
3661,66,M'Đrắk,102,2016
3662,66,Ea Kar,32,2016
3663,66,Cư M'Gar,11,2016
3664,66,Ea Súp,182,2016
3665,66,Krông Bông,42,2016
3666,66,Ea H'Leo,53,2016
3667,66,Buôn Đôn,233,2016
3668,66,Krông Ana,5,2016
3669,66,Krông Năng,6,2016
3670,66,TX. Buôn Hồ,14,2017
3671,66,Lắk,121,2017
3672,66,M'Đrắk,371,2017
3673,66,Cư Kuin,14,2017
3674,66,Ea Kar,139,2017
3675,66,Cư M'Gar,110,2017
3676,66,Ea Súp,1587,2017
3677,66,Krông Bông,178,2017
3678,66,Ea H'Leo,400,2017
3679,66,Buôn Đôn,897,2017
3680,66,Krông Ana,21,2017
3681,66,Krông Năng,33,2017
3682,66,Buôn Ma Thuột,16,2017
3683,66,Krông Búk,10,2017
3684,66,Krông Pắc,26,2017
3685,66,TX. Buôn Hồ,49,2018
3686,66,Lắk,2438,2018
3687,66,M'Đrắk,2406,2018
3688,66,Cư Kuin,53,2018
3689,66,Ea Kar,1138,2018
3690,66,Cư M'Gar,1808,2018
3691,66,Ea Súp,13666,2018
3692,66,Krông Bông,4176,2018
3693,66,Ea H'Leo,7199,2018
3694,66,Buôn Đôn,10606,2018
3695,66,Krông Ana,210,2018
3696,66,Krông Năng,150,2018
3697,66,Buôn Ma Thuột,107,2018
3698,66,Krông Búk,51,2018
3699,66,Krông Pắc,67,2018
3700,66,TX. Buôn Hồ,27,2019
3701,66,Lắk,2322,2019
3702,66,M'Đrắk,2852,2019
3703,66,Cư Kuin,96,2019
3704,66,Ea Kar,911,2019
3705,66,Cư M'Gar,1218,2019
3706,66,Ea Súp,5543,2019
3707,66,Krông Bông,3413,2019
3708,66,Ea H'Leo,3770,2019
3709,66,Buôn Đôn,4020,2019
3710,66,Krông Ana,291,2019
3711,66,Krông Năng,195,2019
3712,66,Buôn Ma Thuột,99,2019
3713,66,Krông Búk,105,2019
3714,66,Krông Pắc,206,2019
3715,66,Lắk,240,2020
3716,66,M'Đrắk,412,2020
3717,66,Cư Kuin,5,2020
3718,66,Ea Kar,70,2020
3719,66,Cư M'Gar,247,2020
3720,66,Ea Súp,2502,2020
3721,66,Krông Bông,391,2020
3722,66,Ea H'Leo,742,2020
3723,66,Buôn Đôn,2227,2020
3724,66,Krông Ana,13,2020
3725,66,Krông Năng,10,2020
3726,66,Buôn Ma Thuột,10,2020
3727,66,Krông Búk,10,2020
3728,66,Krông Pắc,14,2020
3729,67,Tuy Đức,181,2011
3730,67,Cư Jút,28,2011
3731,67,Đắk Mil,15,2011
3732,67,Đắk Song,30,2011
3733,67,Đắk RLấp,3,2011
3734,67,Đắk Glong,207,2011
3735,67,TX. Gia Nghĩa,7,2011
3736,67,KRông Nô,54,2011
3737,67,Tuy Đức,68,2012
3738,67,Cư Jút,26,2012
3739,67,Đắk Mil,4,2012
3740,67,Đắk Song,16,2012
3741,67,Đắk RLấp,5,2012
3742,67,Đắk Glong,200,2012
3743,67,TX. Gia Nghĩa,1,2012
3744,67,KRông Nô,31,2012
3745,67,KRông Nô,35,2013
3746,67,Tuy Đức,95,2013
3747,67,Cư Jút,21,2013
3748,67,Đắk Mil,9,2013
3749,67,Đắk Song,38,2013
3750,67,Đắk Glong,242,2013
3751,67,TX. Gia Nghĩa,8,2013
3752,67,KRông Nô,51,2014
3753,67,Tuy Đức,60,2014
3754,67,Cư Jút,21,2014
3755,67,Đắk Mil,19,2014
3756,67,Đắk Song,41,2014
3757,67,Đắk Glong,375,2014
3758,67,TX. Gia Nghĩa,4,2014
3759,67,Tuy Đức,37,2015
3760,67,Cư Jút,32,2015
3761,67,Đắk Mil,20,2015
3762,67,Đắk Song,50,2015
3763,67,Đắk RLấp,1,2015
3764,67,Đắk Glong,274,2015
3765,67,TX. Gia Nghĩa,27,2015
3766,67,KRông Nô,49,2015
3767,67,Tuy Đức,21,2016
3768,67,Cư Jút,25,2016
3769,67,Đắk Mil,4,2016
3770,67,Đắk Song,40,2016
3771,67,Đắk RLấp,1,2016
3772,67,Đắk Glong,260,2016
3773,67,TX. Gia Nghĩa,2,2016
3774,67,KRông Nô,38,2016
3775,67,Tuy Đức,89,2017
3776,67,Cư Jút,122,2017
3777,67,Đắk Mil,36,2017
3778,67,Đắk Song,123,2017
3779,67,Đắk RLấp,10,2017
3780,67,Đắk Glong,614,2017
3781,67,TX. Gia Nghĩa,28,2017
3782,67,KRông Nô,86,2017
3783,67,Tuy Đức,1549,2018
3784,67,Cư Jút,1604,2018
3785,67,Đắk Mil,1452,2018
3786,67,Đắk Song,1294,2018
3787,67,Đắk RLấp,208,2018
3788,67,Đắk Glong,6629,2018
3789,67,TX. Gia Nghĩa,539,2018
3790,67,KRông Nô,2961,2018
3791,67,Tuy Đức,1227,2019
3792,67,Cư Jút,953,2019
3793,67,Đắk Mil,1060,2019
3794,67,Đắk Song,1537,2019
3795,67,Đắk RLấp,158,2019
3796,67,Đắk Glong,5203,2019
3797,67,TX. Gia Nghĩa,320,2019
3798,67,KRông Nô,1966,2019
3799,67,Tuy Đức,135,2020
3800,67,Cư Jút,192,2020
3801,67,Đắk Mil,94,2020
3802,67,Đắk Song,82,2020
3803,67,Đắk RLấp,3,2020
3804,67,Đắk Glong,430,2020
3805,67,TX. Gia Nghĩa,31,2020
3806,67,KRông Nô,95,2020
3807,68,Lạc Dương,29,2011
3808,68,Bảo Lộc,1,2011
3809,68,Cát Tiên,8,2011
3810,68,Đức Trọng,20,2011
3811,68,Di Linh,18,2011
3812,68,Đam Rông,84,2011
3813,68,Đạ Tẻh,48,2011
3814,68,Lâm Hà,8,2011
3815,68,Bảo Lâm,21,2011
3816,68,Đạ Huoai,22,2011
3817,68,Đơn Dương,9,2011
3818,68,Đà Lạt,5,2011
3819,68,Lạc Dương,26,2012
3820,68,Cát Tiên,6,2012
3821,68,Đức Trọng,8,2012
3822,68,Di Linh,15,2012
3823,68,Đam Rông,59,2012
3824,68,Đạ Tẻh,38,2012
3825,68,Lâm Hà,6,2012
3826,68,Bảo Lâm,45,2012
3827,68,Đạ Huoai,13,2012
3828,68,Đơn Dương,10,2012
3829,68,Đà Lạt,4,2012
3830,68,Lạc Dương,34,2013
3831,68,Cát Tiên,5,2013
3832,68,Đức Trọng,22,2013
3833,68,Di Linh,37,2013
3834,68,Đam Rông,84,2013
3835,68,Đạ Tẻh,59,2013
3836,68,Lâm Hà,20,2013
3837,68,Bảo Lâm,59,2013
3838,68,Đạ Huoai,18,2013
3839,68,Đơn Dương,9,2013
3840,68,Đà Lạt,9,2013
3841,68,Lạc Dương,69,2014
3842,68,Cát Tiên,5,2014
3843,68,Đức Trọng,15,2014
3844,68,Di Linh,51,2014
3845,68,Đam Rông,124,2014
3846,68,Đạ Tẻh,144,2014
